name,recclass,mass (g),fall,year,reclat,reclong
Dhofar 1127,LL6,173,Found,2005,19.200667,54.908417
Dhofar 1170,Ureilite,501,Found,2005,19.218111,54.917417
Dhofar 1130,H4,3420,Found,2005,19.223306,54.935778
Dhofar 1168,L4,60.8,Found,2005,19.226417,54.96725
Dhofar 1131,LL4,661,Found,2005,19.229083,54.923111
Dhofar 1136,H5,356,Found,2005,19.274778,54.672972
Dhofar 1442,Lunar,106.5,Found,2005,19.29167,54.57333
Dhofar 1311,H5,66,Found,2005,19.315,54.53
Dhofar 1278,H6,117,Found,2005,19.32681,54.76439
Dhofar 1307,H4,90,Found,2005,19.32865,54.53763
Jiddat al Harasis 285,H4-5,235.47,Found,2005,19.58765,56.45477
Jiddat al Harasis 130,L6,54.7,Found,2005,19.59864,55.00294
Jiddat al Harasis 227,H4,640.8,Found,2005,19.6254,56.88865
Jiddat al Harasis 282,H4/6,54.5,Found,2005,19.64717,56.21783
Jiddat al Harasis 315,H5,209.72,Found,2005,19.65315,55.69378
Jiddat al Harasis 308,L6,620.9,Found,2005,19.66717,55.721
Jiddat al Harasis 309,L6,43.9,Found,2005,19.67332,55.70812
Jiddat al Harasis 283,L5,1323.9,Found,2005,19.6865,56.14503
Jiddat al Harasis 218,L5,2927.04,Found,2005,19.7034,56.64247
Jiddat al Harasis 219,L4-5,376.89,Found,2005,19.70438,56.64243
Jiddat al Harasis 220,L4-5,1350.6,Found,2005,19.70448,56.6428
Jiddat al Harasis 229,L5,5135,Found,2005,19.7058,56.60775
Jiddat al Harasis 310,L6,3034.5,Found,2005,19.71095,55.71473
Jiddat al Harasis 286,H4-5,551.39,Found,2005,19.71197,56.4675
Jiddat al Harasis 230,L5,77000,Found,2005,19.7127,56.58277
Jiddat al Harasis 312,L6,3489,Found,2005,19.71902,55.70425
Jiddat al Harasis 313,L6,1899.7,Found,2005,19.7216,55.70785
Jiddat al Harasis 314,H5,80.81,Found,2005,19.7216,55.70785
Jiddat al Harasis 281,H5-6,97.5,Found,2005,19.73768,56.11087
Jiddat al Harasis 311,H4,378.74,Found,2005,19.74242,55.7009
Jiddat al Harasis 284,H4,5448.4,Found,2005,19.74857,56.67972
Jiddat al Harasis 221,L5,4012,Found,2005,19.75643,56.55205
Jiddat al Harasis 222,L4-5,314.6,Found,2005,19.76312,56.55807
Jiddat al Harasis 287,L5,192.77,Found,2005,19.78115,56.47643
Jiddat al Harasis 288,L5,2623,Found,2005,19.7821,56.47652
Jiddat al Harasis 291,L5,923,Found,2005,19.7842,56.47878
Jiddat al Harasis 292,L5,985.2,Found,2005,19.78918,56.48023
Jiddat al Harasis 293,L5,8420,Found,2005,19.79363,56.47927
Jiddat al Harasis 294,L5,503.95,Found,2005,19.79585,56.47767
Jiddat al Harasis 118,LL~6,1802,Found,2005,19.79717,56.7195
Jiddat al Harasis 290,L5,671.2,Found,2005,19.79777,56.47602
Jiddat al Harasis 296,L5,294.42,Found,2005,19.79983,56.46717
Jiddat al Harasis 295,L5,4820,Found,2005,19.8015,56.46762
Jiddat al Harasis 297,L5,643.3,Found,2005,19.80192,56.4623
Jiddat al Harasis 298,L5,313.1,Found,2005,19.80192,56.46217
Jiddat al Harasis 299,L5,159.59,Found,2005,19.81463,56.44852
Jiddat al Harasis 300,L5,208.35,Found,2005,19.81988,56.44577
Jiddat al Harasis 301,L5,181.59,Found,2005,19.81995,56.44628
Jiddat al Harasis 223,H5,1691.5,Found,2005,19.82257,56.65902
Jiddat al Harasis 224,H5,487.71,Found,2005,19.82567,56.66548
Jiddat al Harasis 302,L5,288.51,Found,2005,19.82838,56.44243
Jiddat al Harasis 305,L5,46.98,Found,2005,19.88368,56.33967
Jiddat al Harasis 304,L5,39.54,Found,2005,19.89125,56.33092
Jiddat al Harasis 307,L5,220.3,Found,2005,19.89152,56.32853
Jiddat al Harasis 306,L5,49.77,Found,2005,19.89187,56.33047
Jiddat al Harasis 303,L5,60.21,Found,2005,19.89668,56.33102
Jiddat al Harasis 289,L6,2519.3,Found,2005,19.90637,56.4936
Jiddat al Harasis 272,H4,942.1,Found,2005,19.93065,56.08387
Jiddat al Harasis 231,L4,14.26,Found,2005,19.93703,56.35802
Jiddat al Harasis 215,H5,121.34,Found,2005,19.93843,56.42242
Jiddat al Harasis 216,L5-6,5.5,Found,2005,19.93958,56.41473
Jiddat al Harasis 273,L6,198.95,Found,2005,19.94863,56.0315
Jiddat al Harasis 243,Mesosiderite,61,Found,2005,19.95952,56.42197
Jiddat al Harasis 242,H4,225.32,Found,2005,19.96162,56.4238
Jiddat al Harasis 323,H5,2967,Found,2005,19.96297,56.44587
Jiddat al Harasis 217,H4,9.36,Found,2005,19.96303,56.47833
Jiddat al Harasis 214,H5,459.06,Found,2005,19.96597,56.44698
Jiddat al Harasis 265,L6,886.3,Found,2005,19.96765,56.47965
Jiddat al Harasis 270,H5,69.5,Found,2005,19.96935,56.58283
Jiddat al Harasis 236,R5,0.54,Found,2005,19.97028,56.39825
Jiddat al Harasis 235,H4,13.08,Found,2005,19.97115,56.39807
Jiddat al Harasis 279,L6,7494.2,Found,2005,19.97303,55.9528
Jiddat al Harasis 266,Mesosiderite,150.1,Found,2005,19.97362,56.41967
Jiddat al Harasis 244,H4,63.47,Found,2005,19.97367,56.4316
Jiddat al Harasis 248,Mesosiderite,5.02,Found,2005,19.9743,56.42068
Jiddat al Harasis 280,H4,533.3,Found,2005,19.97478,55.95392
Jiddat al Harasis 226,Mesosiderite,308.67,Found,2005,19.97493,56.4269
Jiddat al Harasis 275,H4-5,304.9,Found,2005,19.97517,55.95402
Jiddat al Harasis 225,Mesosiderite,64.67,Found,2005,19.97578,56.42303
Jiddat al Harasis 274,H4/6,2738.5,Found,2005,19.97612,55.95483
Jiddat al Harasis 245,Mesosiderite,16.2,Found,2005,19.97622,56.42667
Jiddat al Harasis 249,R5,20.8,Found,2005,19.9767,56.42015
Jiddat al Harasis 250,Mesosiderite,106.1,Found,2005,19.9767,56.42013
Jiddat al Harasis 246,Mesosiderite,234.1,Found,2005,19.97675,56.42622
Jiddat al Harasis 251,Mesosiderite,60.5,Found,2005,19.97703,56.41985
Jiddat al Harasis 247,Mesosiderite,42.9,Found,2005,19.97708,56.42573
Jiddat al Harasis 252,Mesosiderite,56.5,Found,2005,19.97873,56.4177
Jiddat al Harasis 276,H4/6,1798.9,Found,2005,19.97933,55.95507
Jiddat al Harasis 278,H4/6,707.4,Found,2005,19.97967,55.95645
Jiddat al Harasis 238,Mesosiderite,298,Found,2005,19.97973,56.41405
Jiddat al Harasis 277,H4/6,58.8,Found,2005,19.97985,55.95653
Jiddat al Harasis 228,H4-5,4.97,Found,2005,19.98003,56.3846
Jiddat al Harasis 268,L6,26.03,Found,2005,19.98013,56.35803
Jiddat al Harasis 237,Mesosiderite,3.89,Found,2005,19.98037,56.41745
Jiddat al Harasis 264,H4-5,419.8,Found,2005,19.98065,56.46865
Jiddat al Harasis 253,Mesosiderite,106.6,Found,2005,19.98118,56.41658
Jiddat al Harasis 269,H4,62.71,Found,2005,19.98272,56.40682
Jiddat al Harasis 255,H5,140.22,Found,2005,19.98342,56.32412
Jiddat al Harasis 239,R5,12.4,Found,2005,19.98505,56.41543
Jiddat al Harasis 241,Mesosiderite,38.7,Found,2005,19.98547,56.41732
Jiddat al Harasis 240,Mesosiderite,603.9,Found,2005,19.98552,56.41543
Jiddat al Harasis 232,L6,17.52,Found,2005,19.98675,56.38977
Jiddat al Harasis 259,H4,20.26,Found,2005,19.9888,56.47757
Jiddat al Harasis 260,H5,175.02,Found,2005,19.9905,56.40063
Jiddat al Harasis 256,H5,3040.5,Found,2005,19.99097,56.34302
Jiddat al Harasis 258,H4-5,421.9,Found,2005,19.99097,56.48333
Jiddat al Harasis 257,H4-5,331.9,Found,2005,19.99102,56.48062
Jiddat al Harasis 254,H5,1918,Found,2005,19.99147,56.3452
Jiddat al Harasis 262,H5,410.31,Found,2005,19.99653,56.5261
Sayh al Uhaymir 414,H5,410.31,Found,2005,19.99653,56.5261
Jiddat al Harasis 263,H5,1212.5,Found,2005,19.99702,56.51212
Sayh al Uhaymir 415,H5,1212.5,Found,2005,19.99702,56.51212
Jiddat al Harasis 234,R5,116.56,Found,2005,19.99725,56.39057
Jiddat al Harasis 261,H6,81.14,Found,2005,19.99733,56.5352
Sayh al Uhaymir 413,H6,81.14,Found,2005,19.99733,56.5352
Jiddat al Harasis 271,H5,25.87,Found,2005,19.99917,56.40987
Jiddat al Harasis 267,Mesosiderite,16005.5,Found,2005,19.9997,56.41108
Jiddat al Harasis 233,Mesosiderite,735.8,Found,2005,19.99988,56.41498
Ramlat as Sahmah 249,R5,167.67,Found,2005,20.00237,56.38473
Ramlat as Sahmah 254,R5,183.97,Found,2005,20.00553,56.3815
Sayh al Uhaymir 412,L5,212.28,Found,2005,20.0093,56.50733
Sayh al Uhaymir 477,L5,73.8,Found,2005,20.01022,56.52188
Ramlat as Sahmah 250,H4,31.1,Found,2005,20.01577,56.47787
Ramlat as Sahmah 242,LL4,96.62,Found,2005,20.01798,56.41798
Ramlat as Sahmah 234,L5-6,988.4,Found,2005,20.01812,56.42172
Ramlat as Sahmah 255,H5,107.8,Found,2005,20.02347,56.46378
Ramlat as Sahmah 251,CV3,97.3,Found,2005,20.03138,56.4559
Ramlat as Sahmah 257,H6,58.44,Found,2005,20.03788,56.4741
Sayh al Uhaymir 416,H4,293.6,Found,2005,20.04303,56.57788
Ramlat as Sahmah 258,H5,97.55,Found,2005,20.04637,56.33072
Ramlat as Sahmah 256,L4,34.27,Found,2005,20.04738,56.4866
Ramlat as Sahmah 253,H4,522,Found,2005,20.04812,56.48325
Ramlat as Sahmah 252,L4,7171,Found,2005,20.0534,56.46612
Sayh al Uhaymir 406,Eucrite,30.92,Found,2005,20.06413,56.5339
Ramlat as Sahmah 259,L6,243.4,Found,2005,20.2189,56.46167
Sayh al Uhaymir 418,L5,59.8,Found,2005,20.26508,56.503
Sayh al Uhaymir 417,H5,19.46,Found,2005,20.27962,56.50845
Ramlat as Sahmah 248,L4,23.5,Found,2005,20.30678,56.24737
Ramlat as Sahmah 247,Ureilite,579,Found,2005,20.31142,56.22532
Ramlat as Sahmah 235,H4,111.51,Found,2005,20.47393,55.93367
Ramlat as Sahmah 245,H4,21.63,Found,2005,20.56322,56.19473
Ramlat as Sahmah 236,H4,43.2,Found,2005,20.56537,56.16462
Ramlat as Sahmah 244,H4,43.14,Found,2005,20.58513,56.14733
Ramlat as Sahmah 239,L5,120.08,Found,2005,20.59518,56.1551
Ramlat as Sahmah 237,H4,85.23,Found,2005,20.59585,56.15363
Ramlat as Sahmah 238,H4,205.43,Found,2005,20.59672,56.15298
Ramlat as Sahmah 243,L5,77.7,Found,2005,20.59888,56.14967
Ramlat as Sahmah 240,H4,85.19,Found,2005,20.71778,56.35607
Ramlat as Sahmah 241,L5,77.2,Found,2005,20.76775,56.41513
Ramlat as Sahmah 246,H5,2841,Found,2005,20.8393,56.41533
Sayh al Uhaymir 422,H5,506.3,Found,2005,20.84918,56.94902
Sayh al Uhaymir 421,H5,81.36,Found,2005,20.86885,56.66468
Sayh al Uhaymir 419,H5-6,75.93,Found,2005,20.884,56.99377
Sayh al Uhaymir 408,L5,369.1,Found,2005,20.91022,56.90228
Sayh al Uhaymir 410,L4,455.7,Found,2005,20.91212,56.84697
Sayh al Uhaymir 409,H5,120.81,Found,2005,20.91422,56.8861
Sayh al Uhaymir 420,LL6,188.8,Found,2005,20.92243,56.88685
Sayh al Uhaymir 426,H4-5,112.41,Found,2005,20.92558,57.12225
Sayh al Uhaymir 309,L6,714,Found,2005,20.92767,57.28233
Sayh al Uhaymir 425,L5-6,10006.7,Found,2005,20.93015,57.14505
Sayh al Uhaymir 407,H4,720.2,Found,2005,21.00345,57.15368
Sayh al Uhaymir 411,L5-6,42.94,Found,2005,21.00572,57.03185
Sayh al Uhaymir 423,H6,8507.7,Found,2005,21.01332,57.09173
Sayh al Uhaymir 322,H5,468,Found,2005,21.06,57.29667
Sayh al Uhaymir 424,L6,23.16,Found,2005,21.26852,57.31615
Qarat al Milh 001,LL4-6,7269,Found,2005,21.37015,57.7291
United Arab Emirates 002,L6,2000,Found,2005,22.84231,55.14103
United Arab Emirates 001,Ureilite,155,Found,2005,22.846044,55.121208
Adam Talha,LL3.2,259.3,Found,2005,22.9935,-10.15367
Rhall Amane 001,H4,224,Found,2005,23.2925,-10.17483
Rhall Amane 002,LL6,383,Found,2005,23.39067,-9.94017
Sueilila,LL6,13266,Found,2005,24.63633,-14.71633
Great Sand Sea 025,L5,10.9,Found,2005,25.3735,25.70617
Dar al Gani 1043,LL6,32.1,Found,2005,27.43333,16
Dar al Gani 1045,L6,955,Found,2005,27.49583,16.25833
Northwest Africa 4232,E,124,Found,2005,27.85,-7.8
Lixian,"Iron, IIAB",43000,Found,2005,29.85167,111.59833
Shahdad,H5,1074,Found,2005,30.55383,57.78417
Al Alamayn,H5,13.31,Found,2005,30.70952,28.9698
Northwest Africa 6235,Ureilite,216,Found,2005,30.928,-4.85833
Northwest Africa 6236,R4,145,Found,2005,30.9715,-4.94983
Istifane 003,L5,18.5,Found,2005,31.48583,-5.71712
Istifane 002,H5,40,Found,2005,31.49848,-5.7174
Istifane 001,H4,131.6,Found,2005,31.49852,-5.71742
San Joaquin,L5/6,31.8,Found,2005,32.16657,-111.11718
La Luz,H4,4798,Found,2005,33.00383,-105.85083
Metameur 001,LL6,748,Found,2005,33.35,10.4
Metameur 002,H4,17,Found,2005,33.35,10.43333
Metameur 003,L4,126,Found,2005,33.40333,10.45833
Trilby Wash,L4,846,Found,2005,33.91667,-112.55
Roosevelt County 109,L6,17.3,Found,2005,34.21667,-103.18333
Lucerne Valley 057,L6,13.15,Found,2005,34.486,-116.97275
Lucerne Valley 050,H4,6.85,Found,2005,34.48728,-116.95833
Buck Mountains 004,H3-6,145.8,Found,2005,34.70108,-114.18845
Buck Mountains 003,L6,34200,Found,2005,34.7345,-114.21717
Randsburg,L5,112.9,Found,2005,35.4005,-117.66617
Coyote Spring,H5,240,Found,2005,36.99367,-114.99367
Tungsten Mountain 204,H4,41.6,Found,2005,39.67888,-117.62945
Lone Island Lake,"Iron, IAB-sLL",4800,Found,2005,50.00957,-95.38537
Hambleton,"Pallasite, PMG",17600,Found,2005,54.24028,-1.19889
Österplana 054,Relict OC,0,Found,2005,58.58333,13.43333
Allan Hills 06002,H~5,119.2,Found,2006,-76.74253,158.84305
Allan Hills 06012,H5,91,Found,2006,-76.71733,158.77398
Allan Hills 06001,H5,128.1,Found,2006,-76.71695,158.76862
Allan Hills 06010,H~5,1.08,Found,2006,-76.71263,158.77862
Allan Hills 06011,H~5,24.3,Found,2006,-76.71255,158.7786
Allan Hills 06009,H~5,28.6,Found,2006,-76.71215,158.77527
Allan Hills 06003,H~5,25,Found,2006,-76.71128,158.79283
Allan Hills 06006,H~5,280.9,Found,2006,-76.70558,158.77587
Allan Hills 06007,H5,226.3,Found,2006,-76.70552,158.77583
Allan Hills 06008,H~5,120,Found,2006,-76.70552,158.77485
Allan Hills 06004,H~5,61.7,Found,2006,-76.70522,158.77838
Allan Hills 06005,H~5,6,Found,2006,-76.70522,158.77838
Grove Mountains 050018,L3,0.69,Found,2006,-73.114167,75.165278
Grove Mountains 050002,L3,2.03,Found,2006,-73.113889,75.165833
Grove Mountains 050005,L4,1.15,Found,2006,-73.113889,75.171667
Grove Mountains 050015,L3,2.23,Found,2006,-73.113889,75.165833
Grove Mountains 050013,L6,1.13,Found,2006,-73.113611,75.161389
Grove Mountains 050010,H5,4.58,Found,2006,-73.11361,75.20444
Grove Mountains 050006,L3,2.6,Found,2006,-73.113333,75.164444
Grove Mountains 050016,H3,0.63,Found,2006,-73.113333,75.103889
Grove Mountains 050012,L3,0.8,Found,2006,-73.1125,75.159444
Grove Mountains 050185,H6,2.25,Found,2006,-73.108056,75.204167
Grove Mountains 050017,LL4,0.31,Found,2006,-73.1075,75.173611
Grove Mountains 050023,L6,0.03,Found,2006,-73.1075,75.1525
Grove Mountains 050020,L3,2.16,Found,2006,-73.10667,75.17306
Grove Mountains 050046,L5,20.43,Found,2006,-73.105,75.171389
Grove Mountains 050004,LL4,9.15,Found,2006,-73.10472,75.17972
Grove Mountains 050014,LL6,6.31,Found,2006,-73.10389,75.17556
Grove Mountains 050031,H4,31.59,Found,2006,-73.103889,75.17
Grove Mountains 050024,L3,1.51,Found,2006,-73.100278,75.2
Grove Mountains 050077,L6,2.98,Found,2006,-73.093611,75.190556
Grove Mountains 050009,H3,2.58,Found,2006,-73.092222,75.193333
Grove Mountains 050076,H5,1.18,Found,2006,-73.09111,75.16111
Grove Mountains 050007,LL5,11.08,Found,2006,-73.088889,75.222778
Grove Mountains 050080,H5,1.33,Found,2006,-73.086111,75.234167
Grove Mountains 050125,L5,2.25,Found,2006,-73.085833,75.22
Grove Mountains 050073,H6,2.41,Found,2006,-73.08056,75.14889
Grove Mountains 050021,H5,2.88,Found,2006,-73.07611,75.26
Grove Mountains 050095,H6,1.55,Found,2006,-73.075,75.255278
Grove Mountains 050022,H5,3.58,Found,2006,-73.074444,75.180278
Grove Mountains 051537,H4,20.49,Found,2006,-73.017222,75.255556
Grove Mountains 051564,H3,47.92,Found,2006,-73.016111,75.186111
Grove Mountains 051550,H4,2.43,Found,2006,-73.01,75.227778
Grove Mountains 050092,H6,1.07,Found,2006,-73.00361,75.17333
Grove Mountains 050081,H5,3.49,Found,2006,-73.00306,75.17333
Grove Mountains 050091,L5,1.33,Found,2006,-73.001667,75.180278
Grove Mountains 050395,L6,6.06,Found,2006,-73.00139,75.205
Grove Mountains 050093,H5,4.97,Found,2006,-73.00056,75.19056
Grove Mountains 051524,H4,262,Found,2006,-72.999722,75.209722
Grove Mountains 050035,L5,43.82,Found,2006,-72.99972,75.19417
Grove Mountains 051668,L5,1.54,Found,2006,-72.999167,75.227778
Grove Mountains 054516,L6,1.31,Found,2006,-72.99889,75.18722
Grove Mountains 054528,L6,1.31,Found,2006,-72.99889,75.18722
Grove Mountains 054544,L5,0.51,Found,2006,-72.99889,75.18722
Grove Mountains 054555,L5,0.52,Found,2006,-72.99889,75.18722
Grove Mountains 054572,L5,0.52,Found,2006,-72.99889,75.18722
Grove Mountains 054584,L6,0.52,Found,2006,-72.99889,75.18722
Grove Mountains 054604,L5,0.52,Found,2006,-72.99889,75.1872
Grove Mountains 054607,L5 ,2.78,Found,2006,-72.99889,75.18722
Grove Mountains 054613,L5,2.14,Found,2006,-72.99889,75.18722
Grove Mountains 054617,L5,2.9,Found,2006,-72.99889,75.18722
Grove Mountains 054620,L5,2.14,Found,2006,-72.99889,75.18722
Grove Mountains 054622,L5,1.28,Found,2006,-72.99889,75.18722
Grove Mountains 054629,L5,2.92,Found,2006,-72.99889,75.18722
Grove Mountains 054632,L6 ,1.39,Found,2006,-72.99889,75.18722
Grove Mountains 054636,H5 ,1.53,Found,2006,-72.99889,75.18722
Grove Mountains 054641,L5,1.81,Found,2006,-72.99889,75.1872
Grove Mountains 054650,L5,2.2,Found,2006,-72.99889,75.18722
Grove Mountains 054651,H4,3.95,Found,2006,-72.99889,75.18722
Grove Mountains 054653,L5,3.45,Found,2006,-72.99889,75.18722
Grove Mountains 054658,L5,0.52,Found,2006,-72.99889,75.1872
Grove Mountains 054790,L5,0.52,Found,2006,-72.99889,75.18722
Grove Mountains 054791,H5,0.52,Found,2006,-72.99889,75.18722
Grove Mountains 054854,Mesosiderite,0.84,Found,2006,-72.99889,75.18722
Grove Mountains 054855,H4,0.72,Found,2006,-72.99889,75.18722
Grove Mountains 054856,L6,1.58,Found,2006,-72.99889,75.18722
Grove Mountains 054871,L5,0.51,Found,2006,-72.99889,75.18722
Grove Mountains 054880,L6,0.51,Found,2006,-72.99889,75.18722
Grove Mountains 054955,L4,0.26,Found,2006,-72.99889,75.1872
Grove Mountains 054956,L5,0.51,Found,2006,-72.99889,75.18722
Grove Mountains 054971,L6 ,0.52,Found,2006,-72.99889,75.18722
Grove Mountains 055055,Mesosiderite,0.23,Found,2006,-72.99889,75.18722
Grove Mountains 055056,L5,0.4,Found,2006,-72.99889,75.18722
Grove Mountains 055152,L-metal,0.24,Found,2006,-72.99889,75.18722
Grove Mountains 055153,Mesosiderite,0.17,Found,2006,-72.99889,75.18722
Grove Mountains 055157,L5,0.51,Found,2006,-72.99889,75.1872
Grove Mountains 055253,L5,0.35,Found,2006,-72.99889,75.18722
Grove Mountains 055254,L5,0.25,Found,2006,-72.99889,75.1872
Grove Mountains 055356,H-metal,1.38,Found,2006,-72.99889,75.18722
Grove Mountains 051581,H5,2.16,Found,2006,-72.998889,75.197222
Grove Mountains 054522,L6,1.2,Found,2006,-72.998889,75.187222
Grove Mountains 054612,L4,5.19,Found,2006,-72.998889,75.187222
Grove Mountains 054615,L6,1.33,Found,2006,-72.998889,75.187222
Grove Mountains 054625,L5,2.59,Found,2006,-72.998889,75.187222
Grove Mountains 054633,L6,1.4,Found,2006,-72.998889,75.187222
Grove Mountains 054638,L5,1.55,Found,2006,-72.998889,75.187222
Grove Mountains 054647,L6,2.19,Found,2006,-72.998889,75.187222
Grove Mountains 054859,L4,1.31,Found,2006,-72.998889,75.187222
Grove Mountains 050040,H4,5.17,Found,2006,-72.998611,75.193611
Grove Mountains 050579,L6,2.43,Found,2006,-72.998611,75.236111
Grove Mountains 050036,L5,11.37,Found,2006,-72.99861,75.21139
Grove Mountains 050039,H6,1.82,Found,2006,-72.99861,75.19361
Grove Mountains 050038,L6,12.69,Found,2006,-72.998333,75.215556
Grove Mountains 050034,L6,38.13,Found,2006,-72.99778,75.21944
Grove Mountains 051691,L5,8.51,Found,2006,-72.997222,75.219444
Grove Mountains 050045,L5,36.65,Found,2006,-72.996944,75.217778
Grove Mountains 050050,L5,11.9,Found,2006,-72.996944,75.218333
Grove Mountains 050051,L5,5.08,Found,2006,-72.996944,75.218333
Grove Mountains 050033,L6,628,Found,2006,-72.99694,75.21833
Grove Mountains 050047,L5,16.54,Found,2006,-72.99694,75.2175
Grove Mountains 050037,L6,29.57,Found,2006,-72.99667,75.21667
Grove Mountains 050042,L5,180.49,Found,2006,-72.99667,75.21833
Grove Mountains 050043,L6,128.89,Found,2006,-72.99667,75.21806
Grove Mountains 050044,L4,66.72,Found,2006,-72.996667,75.218056
Grove Mountains 050074,H5,3.24,Found,2006,-72.99611,75.18722
Grove Mountains 050407,H4 ,2.93,Found,2006,-72.99611,75.27417
Grove Mountains 050008,L4,1.82,Found,2006,-72.995833,75.185278
Grove Mountains 050025,H3,1.77,Found,2006,-72.99583,75.18528
Grove Mountains 050027,H5 ,69.28,Found,2006,-72.99556,75.18917
Grove Mountains 050028,H4,8.91,Found,2006,-72.99556,75.19472
Grove Mountains 050041,H5,3.49,Found,2006,-72.99556,75.20611
Grove Mountains 050011,H4,7.34,Found,2006,-72.995556,75.193056
Grove Mountains 050405,L5,6.51,Found,2006,-72.99528,75.18528
Grove Mountains 050406,H5,4.98,Found,2006,-72.99528,75.2744
Grove Mountains 050084,L6,423,Found,2006,-72.995278,75.205833
Grove Mountains 051622,L5,233,Found,2006,-72.994444,75.205556
Grove Mountains 051721,L5,7.22,Found,2006,-72.994444,75.216667
Grove Mountains 052500,L6,12.05,Found,2006,-72.994444,75.264444
Grove Mountains 052566,L6,2.88,Found,2006,-72.994444,75.263611
Grove Mountains 051643,L5,31.07,Found,2006,-72.994167,75.205278
Grove Mountains 050408,H5,2.41,Found,2006,-72.99361,75.27361
Grove Mountains 050062,L5,1.6,Found,2006,-72.993333,75.234167
Grove Mountains 055364,Mesosiderite,396.4,Found,2006,-72.99333,75.21833
Grove Mountains 050026,H5,68.63,Found,2006,-72.99306,75.20722
Grove Mountains 050048,L6,15.28,Found,2006,-72.9925,75.21806
Grove Mountains 050059,L5,5.16,Found,2006,-72.9925,75.23444
Grove Mountains 050099,H5,8.76,Found,2006,-72.9925,75.23361
Grove Mountains 050058,L6,8.62,Found,2006,-72.991944,75.234444
Grove Mountains 050057,L5,11.92,Found,2006,-72.991667,75.234722
Grove Mountains 050403,L5,15.61,Found,2006,-72.99111,75.22972
Grove Mountains 050071,H5,24.27,Found,2006,-72.99056,75.22778
Grove Mountains 050087,H5,8.88,Found,2006,-72.98972,75.20583
Grove Mountains 050245,H6,3.2,Found,2006,-72.98972,75.26167
Grove Mountains 050390,H4,7.05,Found,2006,-72.98944,75.23
Grove Mountains 050396,L5,3.88,Found,2006,-72.9875,75.261667
Grove Mountains 050414,H5,1.54,Found,2006,-72.986667,75.183889
Grove Mountains 050412,H5,2.47,Found,2006,-72.98611,75.21
Grove Mountains 050399,L6,8.7,Found,2006,-72.985833,75.260278
Grove Mountains 050089,H4,910,Found,2006,-72.98583,75.16722
Grove Mountains 050398,L6,11.05,Found,2006,-72.98583,75.26028
Grove Mountains 050417,L6,12.54,Found,2006,-72.985,75.23389
Grove Mountains 052704,L6,0.67,Found,2006,-72.984444,75.225
Grove Mountains 050123,L6,2.79,Found,2006,-72.98444,75.25889
Grove Mountains 051094,L6,1.18,Found,2006,-72.98417,75.24528
Grove Mountains 051104,L6,0.51,Found,2006,-72.98417,75.24528
Grove Mountains 051106,L6,0.5,Found,2006,-72.98417,75.24528
Grove Mountains 051092,H5,1.29,Found,2006,-72.984167,75.245278
Grove Mountains 051221,L5,1.39,Found,2006,-72.984,75.2456
Grove Mountains 050250,L6,2.93,Found,2006,-72.98389,75.24667
Grove Mountains 050252,L5,1.8,Found,2006,-72.98389,75.2466
